step,proxy_reward,true_reward,policy_entropy,distinct_completions,kl_to_ref,kl_loss_fraction,grad_norm,half_batch_grad_cosine,half_batch_grad_cosine_centered,max_abs_advantage,group_pass_rate,frac_degenerate_groups,tokens
0,0.671875,0.671875,0.5896347736625515,99,0.0,0.0,8.551066398620605,0.6097145080566406,,2.6457513110645907,0.671875,0.125,972
1,0.9609375,0.9609375,0.2743055555555556,38,2.15863037109375,0.09196892234599213,0.8179627656936646,0.014426509849727154,,2.6457513110645907,0.9609375,0.75,1152
2,0.90625,0.90625,0.320654376012966,64,1.82220458984375,0.04248727143410417,0.9737091064453125,0.3693345785140991,,2.6457513110645907,0.90625,0.5625,1234
3,0.9921875,0.9921875,0.06002415458937198,24,2.10272216796875,0.5441011580646009,0.39652156829833984,0.7838385701179504,,2.6457513110645907,0.9921875,0.9375,1035
4,0.9921875,0.9921875,0.1313384433962264,46,3.56402587890625,0.33423710705490633,1.7105112075805664,0.5323607325553894,,2.6457513110645907,0.9921875,0.9375,1272
5,0.5390625,0.5390625,0.38076171875,59,8.6319580078125,0.217307035516873,8.400378227233887,0.8247881531715393,,2.6457513110645907,0.5390625,0.375,640
6,0.84375,0.84375,0.5902715237752162,34,7.8541259765625,0.18957474954434334,12.838359832763672,0.6899101138114929,,2.6457513110645907,0.84375,0.3125,347
7,0.953125,0.953125,0.10331043287937743,20,6.8192138671875,0.8196019640272135,2.1097607612609863,-0.2673584222793579,,1.7320508075688774,0.953125,0.9375,257
8,0.9453125,0.9453125,0.14304031488549618,22,7.992431640625,0.8442706069824714,3.0743322372436523,0.04878848418593407,,2.6457513110645907,0.9453125,0.9375,262
9,0.90625,0.90625,0.17521280317164178,23,8.584228515625,0.624615759884594,9.309928894042969,0.02561170794069767,,2.6457513110645907,0.90625,0.875,268
10,0.890625,0.890625,0.3347159090909091,24,7.749755859375,0.6102701361338686,15.515729904174805,-0.7560040950775146,,2.6457513110645907,0.890625,0.875,275
11,0.9140625,0.9140625,0.36528201219512196,32,8.8531494140625,0.502226312628252,2.507127285003662,0.21114051342010498,,2.6457513110645907,0.9140625,0.75,287
12,0.9296875,0.9296875,0.22893518518518519,28,8.206787109375,0.47961438138705464,5.027167320251465,0.40910014510154724,,2.6457513110645907,0.9296875,0.8125,270
13,0.921875,0.921875,0.2277532527881041,25,7.2900390625,0.6790536413806788,2.0898995399475098,-0.38604897260665894,,2.6457513110645907,0.921875,0.875,269
14,0.890625,0.890625,0.27288841391509433,23,7.63885498046875,0.43745385269296577,4.9575653076171875,0.27107685804367065,,2.6457513110645907,0.890625,0.6875,265
15,0.984375,0.984375,0.043853759765625,17,7.69580078125,0.5616692206264923,2.0278937816619873,0.08523716032505035,,2.6457513110645907,0.984375,0.875,256
16,0.9453125,0.9453125,0.14018897024907748,20,8.0146484375,0.4866979400699476,4.370181560516357,0.07886337488889694,,2.6457513110645907,0.9453125,0.75,271
17,1.0,1.0,0.060894590435606064,17,8.0185546875,1.0,0.024759408086538315,0.01619865372776985,,0.0,1.0,1.0,264
18,0.984375,0.984375,0.28178642165492956,17,8.3330078125,0.697752021260121,2.1564407348632812,0.04556865245103836,,2.6457513110645907,0.984375,0.875,284
19,0.90625,0.90625,0.24899869351773649,20,8.52294921875,0.6151880150561381,1.9212229251861572,0.29402145743370056,,2.6457513110645907,0.90625,0.8125,296
20,0.9375,0.9375,0.030020713806152344,15,7.8515625,1.0,0.011853647418320179,0.3342900574207306,,0.0,0.9375,1.0,256
21,0.984375,0.984375,0.05487251281738281,18,8.41748046875,0.6960546246824275,1.3329901695251465,0.4929404854774475,,2.6457513110645907,0.984375,0.875,256
22,0.9765625,0.9765625,0.043468475341796875,17,8.322998046875,0.5924966815336854,2.741732358932495,0.008858073502779007,,2.6457513110645907,0.9765625,0.875,256
23,0.9921875,0.9921875,0.014716863632202148,17,7.318115234375,0.8128813559322033,1.5782995223999023,-0.27554595470428467,,2.6457513110645907,0.9921875,0.9375,256
24,0.984375,0.984375,0.04709339141845703,16,7.0361328125,0.8649459783913566,2.1001503467559814,-0.061910610646009445,,1.7320508075688774,0.984375,0.9375,256
25,1.0,1.0,0.008247852325439453,14,7.2265625,1.0,0.0035227972548455,0.42306286096572876,,0.0,1.0,1.0,256
26,0.9609375,0.9609375,0.058327674865722656,17,7.45458984375,0.8139768141634205,2.701361894607544,0.12729999423027039,,1.2909944487358056,0.9609375,0.9375,256
27,0.96875,0.96875,0.043282508850097656,19,7.5465087890625,0.5604055667986375,2.682218551635742,0.4622373580932617,,1.7320508075688774,0.96875,0.875,256
28,0.9921875,0.9921875,0.010650157928466797,15,7.835205078125,0.6917638436833143,0.6043258905410767,0.19929811358451843,,2.6457513110645907,0.9921875,0.9375,256
29,0.984375,0.984375,0.03838849067687988,16,7.9354248046875,0.6208467437707125,2.661729335784912,-0.38619816303253174,,2.6457513110645907,0.984375,0.875,256
