step,proxy_reward,true_reward,policy_entropy,distinct_completions,kl_to_ref,kl_loss_fraction,grad_norm,half_batch_grad_cosine,half_batch_grad_cosine_centered,max_abs_advantage,group_pass_rate,frac_degenerate_groups,tokens
0,0.4140625,0.4140625,0.520296852646638,102,0.0,0.0,36.39360809326172,0.7661963701248169,,2.6457513110645907,0.4140625,0.0,1398
1,0.4453125,0.4453125,0.5530735404191617,98,0.02093505859375,0.00021269431610095973,42.762916564941406,0.7525823712348938,,1.7320508075688774,0.4453125,0.1875,1336
2,0.40625,0.40625,0.46662428480610296,97,0.0283203125,0.00034508686297448515,20.266494750976562,0.33086326718330383,,2.6457513110645907,0.40625,0.3125,1573
3,0.4921875,0.4921875,0.41031357882623704,96,0.11895751953125,0.0013232239206839621,26.225236892700195,0.5652081370353699,,2.6457513110645907,0.4921875,0.25,1738
4,0.5546875,0.5546875,0.35694624352331605,100,0.48040771484375,0.006257367322606399,26.98450469970703,0.27778950333595276,,2.6457513110645907,0.5546875,0.3125,1930
5,0.6171875,0.6171875,0.2936413043478261,109,0.6802978515625,0.00707987761072869,40.79077911376953,0.7956063747406006,,2.6457513110645907,0.6171875,0.1875,2300
6,0.5859375,0.5859375,0.3118324432576769,98,0.839111328125,0.011943249583771496,11.99207592010498,-0.5565162301063538,,2.6457513110645907,0.5859375,0.375,2247
7,0.6953125,0.6953125,0.23537124640065815,90,0.8216552734375,0.012467670546297584,9.110276222229004,-0.11334818601608276,,2.6457513110645907,0.6953125,0.3125,2431
8,0.6484375,0.6484375,0.24118887015177065,110,4.7984619140625,0.051970922778379884,92.29881286621094,0.2289195954799652,,2.6457513110645907,0.6484375,0.3125,2965
9,0.6796875,0.6796875,0.2717872258560985,101,1.9691162109375,0.017956476749689584,15.104918479919434,0.05734044313430786,,2.6457513110645907,0.6796875,0.25,2599
10,0.5390625,0.5390625,0.24028283162421435,107,1.4039306640625,0.01828491299920428,10.20348834991455,-0.06386641412973404,,2.6457513110645907,0.5390625,0.4375,3023
11,0.8359375,0.8359375,0.2253048780487805,95,1.52252197265625,0.025763481659043765,9.623250007629395,0.15911643207073212,,2.6457513110645907,0.8359375,0.625,2870
12,0.53125,0.53125,0.27532650900105893,109,40.77008056640625,0.29148532185323084,998.5606079101562,0.04221528396010399,,2.6457513110645907,0.53125,0.25,2833
13,0.6328125,0.6328125,0.2517235718975706,113,1.72772216796875,0.015898280658261946,15.842960357666016,0.17612424492835999,,2.6457513110645907,0.6328125,0.25,3046
14,0.625,0.625,0.2502406159769009,112,2.505859375,0.024010150042969254,10.611455917358398,-0.13494998216629028,,2.6457513110645907,0.625,0.3125,3118
15,0.640625,0.640625,0.23211858647638464,108,1.33294677734375,0.016399628588474754,9.717482566833496,0.19148747622966766,,2.6457513110645907,0.640625,0.4375,2943
16,0.7734375,0.7734375,0.23200371057513916,101,2.22998046875,0.03435050090563061,7.463897705078125,-0.03158184140920639,,2.6457513110645907,0.7734375,0.5,2695
17,0.640625,0.640625,0.2516858552631579,110,1.77740478515625,0.02288764219795559,10.091185569763184,-0.06771764159202576,,2.6457513110645907,0.640625,0.5,3040
18,0.71875,0.71875,0.21314154952598888,107,2.13629150390625,0.03787060740554799,12.396415710449219,0.17726285755634308,,2.6457513110645907,0.71875,0.5625,3059
