step,proxy_reward,true_reward,policy_entropy,distinct_completions,kl_to_ref,kl_loss_fraction,grad_norm,half_batch_grad_cosine,half_batch_grad_cosine_centered,max_abs_advantage,group_pass_rate,frac_degenerate_groups,tokens
0,0.40625,0.40625,0.5801730486008837,103,0.0,0.0,0.0,0.0,,0.0,0.40625,1.0,1358
1,0.6328125,0.6328125,0.4547597323600973,97,0.0,0.0,0.0,0.0,,0.0,0.6328125,1.0,1644
2,0.5078125,0.5078125,0.3926334422657952,98,0.0,0.0,0.0,0.0,,0.0,0.5078125,1.0,1836
3,0.421875,0.421875,0.5057629387269482,101,0.0,0.0,0.0,0.0,,0.0,0.421875,1.0,1681
4,0.578125,0.578125,0.45176348547717843,105,0.0,0.0,0.0,0.0,,0.0,0.578125,1.0,1687
5,0.3515625,0.3515625,0.5039299242424242,99,0.0,0.0,0.0,0.0,,0.0,0.3515625,1.0,1320
6,0.4765625,0.4765625,0.4595443833464258,75,0.0,0.0,0.0,0.0,,0.0,0.4765625,1.0,1273
7,0.4375,0.4375,0.5400495458298926,86,0.0,0.0,0.0,0.0,,0.0,0.4375,1.0,1211
8,0.4921875,0.4921875,0.4959404600811908,98,0.0,0.0,0.0,0.0,,0.0,0.4921875,1.0,1478
9,0.4140625,0.4140625,0.4857247437774524,88,0.0,0.0,0.0,0.0,,0.0,0.4140625,1.0,1366
10,0.5234375,0.5234375,0.4661473936488916,95,0.0,0.0,0.0,0.0,,0.0,0.5234375,1.0,1669
11,0.5859375,0.5859375,0.43745810991957107,84,0.0,0.0,0.0,0.0,,0.0,0.5859375,1.0,1492
12,0.3125,0.3125,0.6100883652430045,107,0.0,0.0,0.0,0.0,,0.0,0.3125,1.0,1358
13,0.421875,0.421875,0.546945915279879,95,0.0,0.0,0.0,0.0,,0.0,0.421875,1.0,1322
14,0.515625,0.515625,0.42286931818181817,106,0.0,0.0,0.0,0.0,,0.0,0.515625,1.0,1760
15,0.4375,0.4375,0.5169665404040404,97,0.0,0.0,0.0,0.0,,0.0,0.4375,1.0,1584
16,0.328125,0.328125,0.612962249614792,104,0.0,0.0,0.0,0.0,,0.0,0.328125,1.0,1298
17,0.5234375,0.5234375,0.5281124497991968,103,0.0,0.0,0.0,0.0,,0.0,0.5234375,1.0,1494
18,0.5234375,0.5234375,0.46067221067221065,89,0.0,0.0,0.0,0.0,,0.0,0.5234375,1.0,1443
19,0.53125,0.53125,0.4938991323210412,96,0.0,0.0,0.0,0.0,,0.0,0.53125,1.0,1383
20,0.3984375,0.3984375,0.4965150403521643,99,0.0,0.0,0.0,0.0,,0.0,0.3984375,1.0,1363
21,0.4140625,0.4140625,0.5998580697485807,99,0.0,0.0,0.0,0.0,,0.0,0.4140625,1.0,1233
22,0.53125,0.53125,0.43176286509040335,93,0.0,0.0,0.0,0.0,,0.0,0.53125,1.0,1438
23,0.3984375,0.3984375,0.49936332767402375,105,0.0,0.0,0.0,0.0,,0.0,0.3984375,1.0,1767
24,0.390625,0.390625,0.5674053959355291,104,0.0,0.0,0.0,0.0,,0.0,0.390625,1.0,1427
25,0.4453125,0.4453125,0.5716819699499165,95,0.0,0.0,0.0,0.0,,0.0,0.4453125,1.0,1198
26,0.53125,0.53125,0.3795033453422543,98,0.0,0.0,0.0,0.0,,0.0,0.53125,1.0,1943
27,0.4296875,0.4296875,0.5852052672347018,100,0.0,0.0,0.0,0.0,,0.0,0.4296875,1.0,1291
28,0.375,0.375,0.5049019607843137,107,0.0,0.0,0.0,0.0,,0.0,0.375,1.0,1479
29,0.46875,0.46875,0.5390260173448966,98,0.0,0.0,0.0,0.0,,0.0,0.46875,1.0,1499
30,0.5625,0.5625,0.5331240629685158,86,0.0,0.0,0.0,0.0,,0.0,0.5625,1.0,1334
31,0.515625,0.515625,0.4840801886792453,98,0.0,0.0,0.0,0.0,,0.0,0.515625,1.0,1802
32,0.4921875,0.4921875,0.5110006518904824,101,0.0,0.0,0.0,0.0,,0.0,0.4921875,1.0,1534
33,0.390625,0.390625,0.5109593392630242,101,0.0,0.0,0.0,0.0,,0.0,0.390625,1.0,1574
34,0.3828125,0.3828125,0.4906655844155844,104,0.0,0.0,0.0,0.0,,0.0,0.3828125,1.0,1540
35,0.34375,0.34375,0.5108782915863841,99,0.0,0.0,0.0,0.0,,0.0,0.34375,1.0,1557
36,0.4453125,0.4453125,0.5720129375951294,104,0.0,0.0,0.0,0.0,,0.0,0.4453125,1.0,1314
37,0.3828125,0.3828125,0.46400429799426934,96,0.0,0.0,0.0,0.0,,0.0,0.3828125,1.0,1396
38,0.421875,0.421875,0.5667997542997543,86,0.0,0.0,0.0,0.0,,0.0,0.421875,1.0,1221
39,0.40625,0.40625,0.602208265802269,99,0.0,0.0,0.0,0.0,,0.0,0.40625,1.0,1234
40,0.609375,0.609375,0.434275288526816,93,0.0,0.0,0.0,0.0,,0.0,0.609375,1.0,1473
41,0.4296875,0.4296875,0.5090132827324478,105,0.0,0.0,0.0,0.0,,0.0,0.4296875,1.0,1581
42,0.3828125,0.3828125,0.5273561037318153,105,0.0,0.0,0.0,0.0,,0.0,0.3828125,1.0,1581
43,0.2734375,0.2734375,0.5801860722181282,113,0.0,0.0,0.0,0.0,,0.0,0.2734375,1.0,1357
44,0.5546875,0.5546875,0.4898037542662116,96,0.0,0.0,0.0,0.0,,0.0,0.5546875,1.0,1465
