step,proxy_reward,true_reward,policy_entropy,distinct_completions,kl_to_ref,kl_loss_fraction,grad_norm,half_batch_grad_cosine,half_batch_grad_cosine_centered,max_abs_advantage,group_pass_rate,frac_degenerate_groups,tokens
0,0.4375,0.4375,0.7158882783882784,106,0.0,0.0,3.395655870437622,0.1919523924589157,,2.6457513110645907,0.4375,0.1875,1092
1,0.578125,0.578125,0.38631511528608026,100,1.25164794921875,0.010537682212671666,2.5523271560668945,0.4484315812587738,,2.6457513110645907,0.578125,0.1875,2343
2,0.796875,0.796875,0.3321245733788396,124,4.7852783203125,0.04199646728796927,0.3385566771030426,0.05490168556571007,,2.6457513110645907,0.796875,0.5,3515
3,0.6953125,0.6953125,0.28777949113338475,125,5.70550537109375,0.04836769483757587,0.47036170959472656,0.13321223855018616,,2.6457513110645907,0.6953125,0.375,3889
4,0.6640625,0.6640625,0.29840010755579455,120,4.94580078125,0.0484424073082334,0.48881059885025024,0.265150249004364,,2.6457513110645907,0.6640625,0.4375,3719
5,0.75,0.75,0.24067108034908216,99,4.1502685546875,0.05688581791246715,0.34252065420150757,-0.08070764690637589,,2.6457513110645907,0.75,0.5625,3324
6,0.75,0.75,0.21624537607891492,98,5.2608642578125,0.06268423875279878,0.41975677013397217,-7.21110773156397e-05,,2.6457513110645907,0.75,0.25,3244
7,0.6796875,0.6796875,0.219276356830942,97,5.54547119140625,0.07365900428865967,0.37508299946784973,0.14478838443756104,,2.6457513110645907,0.6796875,0.375,3206
8,0.8671875,0.8671875,0.19975490196078433,93,4.57879638671875,0.12457697100612482,0.16020533442497253,0.0037093195132911205,,2.6457513110645907,0.8671875,0.75,2958
9,0.5390625,0.5390625,0.25439615129396154,115,5.27569580078125,0.04879495412959734,0.38310426473617554,0.15103976428508759,,2.6457513110645907,0.5390625,0.25,3014
10,0.7578125,0.7578125,0.26252488387524886,116,3.8304443359375,0.04347776862826783,0.3522964119911194,0.1123107522726059,,2.6457513110645907,0.7578125,0.4375,3014
11,0.671875,0.671875,0.2728201634877384,111,4.48712158203125,0.06081570390796719,0.3068656623363495,-0.13327984511852264,,2.6457513110645907,0.671875,0.5,2936
12,0.6875,0.6875,0.27835314091680813,113,4.83538818359375,0.055641605250095615,0.2646793723106384,0.008162773214280605,,2.6457513110645907,0.6875,0.4375,2945
13,0.6953125,0.6953125,0.2698218651763884,113,6.0086669921875,0.0854883732898689,0.37606683373451233,0.03879720717668533,,2.6457513110645907,0.6953125,0.5,2863
14,0.5703125,0.5703125,0.2942524682651622,117,5.162841796875,0.04374502085979173,0.4614969491958618,0.08411810547113419,,2.6457513110645907,0.5703125,0.25,2836
15,0.734375,0.734375,0.3129469326307866,121,3.7960205078125,0.041418609099518604,0.44401389360427856,0.10742580145597458,,2.6457513110645907,0.734375,0.4375,2657
16,0.546875,0.546875,0.3631182041388986,118,3.515869140625,0.03624459433258356,0.31142276525497437,-0.16501860320568085,,2.6457513110645907,0.546875,0.375,2851
17,0.5859375,0.5859375,0.35449066874027996,110,4.1126708984375,0.03227335547962168,0.5286180973052979,0.35702812671661377,,2.6457513110645907,0.5859375,0.3125,2572
18,0.78125,0.78125,0.3140771449170872,124,4.67791748046875,0.048975570746023524,0.3383082449436188,0.0809241384267807,,2.6457513110645907,0.78125,0.4375,2774
19,0.7734375,0.7734375,0.3292995966263293,124,4.668212890625,0.07566878298836663,0.2826438844203949,-0.2358260452747345,,2.6457513110645907,0.7734375,0.6875,2727
20,0.671875,0.671875,0.3458866544789762,124,4.385009765625,0.03596902709570006,0.40644264221191406,-0.34198856353759766,,2.6457513110645907,0.671875,0.375,2735
21,0.7890625,0.7890625,0.3047331871345029,117,3.35382080078125,0.03168343821784822,0.5055648684501648,0.016326546669006348,,2.6457513110645907,0.7890625,0.375,2736
22,0.828125,0.828125,0.29183123877917416,117,4.15313720703125,0.04473346665783284,0.3925653398036957,-0.059960782527923584,,2.6457513110645907,0.828125,0.4375,2785
23,0.828125,0.828125,0.31441964285714286,116,4.95367431640625,0.05671789686370482,0.530852198600769,0.25535643100738525,,2.6457513110645907,0.828125,0.3125,2800
24,0.734375,0.734375,0.31838263542066847,117,3.59765625,0.03536713385690294,0.26552462577819824,0.07738122344017029,,2.6457513110645907,0.734375,0.375,2603
25,0.796875,0.796875,0.3169096655791191,101,2.70947265625,0.03256561776591211,0.5334546566009521,0.032127849757671356,,2.6457513110645907,0.796875,0.5,2452
26,0.7109375,0.7109375,0.2961533110740122,84,2.21771240234375,0.04202875265119005,0.5621973276138306,-0.26863354444503784,,2.6457513110645907,0.7109375,0.375,1797
27,0.6953125,0.6953125,0.29824045002616434,86,1.559814453125,0.021544161217602106,0.3842507004737854,0.0008671669056639075,,2.6457513110645907,0.6953125,0.375,1911
28,0.8046875,0.8046875,0.27194541309012876,81,1.596923828125,0.02929774406386057,0.38319090008735657,-0.12388146668672562,,2.6457513110645907,0.8046875,0.5,1864
29,0.6328125,0.6328125,0.22687874812593703,58,1.21844482421875,0.031338799382750665,0.6684810519218445,0.12433683127164841,,2.6457513110645907,0.6328125,0.375,1334
30,0.65625,0.65625,0.21947348767737118,52,1.45892333984375,0.04224185600038581,0.48651766777038574,-0.06703053414821625,,2.6457513110645907,0.65625,0.375,1339
31,0.8203125,0.8203125,0.16370211102423768,39,1.02691650390625,0.0779853015766552,0.38811758160591125,0.12751492857933044,,2.6457513110645907,0.8203125,0.6875,1279
32,0.796875,0.796875,0.18104709584805653,38,1.4404296875,0.06945916957745027,0.4423506557941437,0.04747280851006508,,2.6457513110645907,0.796875,0.5,1132
33,0.78125,0.78125,0.11312335237258347,37,1.20037841796875,0.04040430129374291,0.5064704418182373,-0.19875727593898773,,2.6457513110645907,0.78125,0.3125,1138
34,0.71875,0.71875,0.12897600446428573,38,1.13702392578125,0.08298561494756729,0.4213312566280365,-0.07291898131370544,,1.7320508075688774,0.71875,0.6875,1120
35,0.6796875,0.6796875,0.12872292418772563,44,1.20159912109375,0.04550580666305214,0.42716047167778015,-0.07010869681835175,,2.6457513110645907,0.6796875,0.4375,1108
36,0.6171875,0.6171875,0.19123195538057744,51,2.21087646484375,0.04771179038645474,0.8986144065856934,0.22536218166351318,,2.6457513110645907,0.6171875,0.1875,1143
37,0.6640625,0.6640625,0.12911551339285715,49,1.88104248046875,0.08694092341032347,0.41191500425338745,-0.18906950950622559,,2.6457513110645907,0.6640625,0.5625,1120
38,0.828125,0.828125,0.0780780672365989,31,1.7215576171875,0.0931877298426724,0.6065829396247864,-0.015307847410440445,,2.6457513110645907,0.828125,0.5625,1082
39,0.6875,0.6875,0.1151524866190901,39,1.30938720703125,0.07248488886608533,0.5181692838668823,-0.04779056832194328,,2.6457513110645907,0.6875,0.4375,1121
