step,proxy_reward,true_reward,policy_entropy,distinct_completions,kl_to_ref,kl_loss_fraction,grad_norm,half_batch_grad_cosine,half_batch_grad_cosine_centered,max_abs_advantage,group_pass_rate,frac_degenerate_groups,tokens
0,0.515625,0.515625,0.47767564018384767,97,0.0,0.0,2.8990437984466553,0.534493625164032,0.5352001190185547,0.515625,0.515625,0.0,1523
1,0.46875,0.46875,0.45177267987486963,99,0.0,0.0,2.638641357421875,0.6597025990486145,0.7609440684318542,0.53125,0.46875,0.0,1918
2,0.4296875,0.4296875,0.47416291049581455,99,0.0,0.0,3.965763807296753,0.08938930183649063,0.15634940564632416,0.5703125,0.4296875,0.0,1553
3,0.59375,0.59375,0.40913323782234956,94,0.0,0.0,1.6236308813095093,0.25584709644317627,0.20173056423664093,0.59375,0.59375,0.0,1745
4,0.546875,0.546875,0.35409297625063163,97,0.0,0.0,2.5246424674987793,0.2319546788930893,0.23651474714279175,0.546875,0.546875,0.0,1979
5,0.71875,0.71875,0.29944779116465864,104,0.0,0.0,3.4773643016815186,0.6762203574180603,0.6819041967391968,0.71875,0.71875,0.0,2490
6,0.6875,0.6875,0.2566140278917145,106,0.0,0.0,1.383318305015564,0.6514781713485718,0.6243094205856323,0.6875,0.6875,0.0,2438
7,0.7109375,0.7109375,0.25593048915042294,98,0.0,0.0,1.1354615688323975,0.13420075178146362,0.10795146971940994,0.7109375,0.7109375,0.0,2718
8,0.84375,0.84375,0.21450892857142856,98,0.0,0.0,2.692548990249634,0.6331589818000793,0.6278801560401917,0.84375,0.84375,0.0,2800
9,0.40625,0.40625,0.24854180168502915,112,0.0,0.0,0.3747197389602661,0.12818044424057007,0.06006281450390816,0.59375,0.40625,0.0,3086
10,0.765625,0.765625,0.2414064963733838,114,1.13946533203125,0.0,0.8429625630378723,0.03743494302034378,0.0028503069188445807,0.765625,0.765625,0.0,3171
11,0.734375,0.734375,0.20476869455006338,111,0.0,0.0,0.46956345438957214,-0.10885442048311234,-0.1144496351480484,0.734375,0.734375,0.0,3156
12,0.59375,0.59375,0.23484503190519598,110,0.0,0.0,0.4083704948425293,-0.1056378185749054,-0.0996921956539154,0.59375,0.59375,0.0,3291
13,0.734375,0.734375,0.20598911070780399,109,0.0,0.0,0.29826125502586365,0.07720497250556946,0.14511673152446747,0.734375,0.734375,0.0,3306
