step,proxy_reward,true_reward,policy_entropy,distinct_completions,kl_to_ref,kl_loss_fraction,grad_norm,half_batch_grad_cosine,half_batch_grad_cosine_centered,max_abs_advantage,group_pass_rate,frac_degenerate_groups,tokens
0,0.421875,0.421875,0.588733986435569,102,0.0,0.0,2.957838296890259,0.30685749650001526,,0.578125,0.421875,0.0,1327
1,0.4296875,0.4296875,0.5074435318275154,109,0.0,0.0,2.9108314514160156,0.6887081265449524,,0.5703125,0.4296875,0.0,1461
2,0.5546875,0.5546875,0.40047327394209353,107,0.0,0.0,2.4592056274414062,0.2347860336303711,,0.5546875,0.5546875,0.0,1796
3,0.4453125,0.4453125,0.5156569094622192,96,0.0,0.0,2.7188773155212402,0.03264540433883667,,0.5546875,0.4453125,0.0,1469
4,0.5,0.5,0.4625,109,0.0,0.0,3.0690886974334717,0.48428910970687866,,0.5,0.5,0.0,1710
5,0.4453125,0.4453125,0.44803754266211604,86,0.0,0.0,1.3587597608566284,0.08202385902404785,,0.5546875,0.4453125,0.0,1465
6,0.4921875,0.4921875,0.41057900432900435,85,0.0,0.0,1.280866265296936,0.17957647144794464,,0.5078125,0.4921875,0.0,1386
7,0.5625,0.5625,0.45221169036334913,85,0.0,0.0,1.9523283243179321,0.4532555341720581,,0.5625,0.5625,0.0,1266
8,0.59375,0.59375,0.3546699438202247,99,0.0,0.0,1.880537986755371,0.5167183876037598,,0.59375,0.59375,0.0,1780
9,0.4453125,0.4453125,0.37563631221719457,96,0.0,0.0,1.5394096374511719,0.384665846824646,,0.5546875,0.4453125,0.0,1768
10,0.5546875,0.5546875,0.3512907972177635,100,0.51641845703125,0.0,4.138608455657959,0.8101823329925537,,0.5546875,0.5546875,0.0,1869
11,0.5859375,0.5859375,0.3006077606358111,96,0.0,0.0,2.313445568084717,0.6474767923355103,,0.5859375,0.5859375,0.0,2139
12,0.4140625,0.4140625,0.37704523580365734,109,0.0,0.0,1.8705708980560303,0.5960791707038879,,0.5859375,0.4140625,0.0,2078
13,0.5546875,0.5546875,0.2985375338142471,96,0.0,0.0,1.560010552406311,0.741380512714386,,0.5546875,0.5546875,0.0,2218
14,0.6953125,0.6953125,0.24676744515885024,102,0.0,0.0,1.474127173423767,0.3829464614391327,,0.6953125,0.6953125,0.0,2644
15,0.5859375,0.5859375,0.2729518505210205,100,0.0,0.0,0.8197864890098572,0.5058150887489319,,0.5859375,0.5859375,0.0,2783
16,0.6953125,0.6953125,0.22335790884718498,105,0.0,0.0,0.6998813152313232,0.303903728723526,,0.6953125,0.6953125,0.0,2984
17,0.71875,0.71875,0.20033409387222947,102,0.0,0.0,0.23172788321971893,-0.25630486011505127,,0.71875,0.71875,0.0,3068
18,0.7109375,0.7109375,0.21506734006734007,103,0.0,0.0,0.30251559615135193,-0.31257355213165283,,0.7109375,0.7109375,0.0,3268
19,0.9140625,0.9140625,0.1798165501905972,92,0.0,0.0,0.1374616175889969,-0.053238507360219955,,0.9140625,0.9140625,0.0,3149
20,0.625,0.625,0.2011002444987775,94,2.2845458984375,0.0,0.2806023359298706,-0.4486251175403595,,0.625,0.625,0.0,2863
